App1 - SLLC,App1 - DRAM,App1 - NET,App2 - SLLC,App2 - DRAM,App2 - NET,App3 - SLLC,App3 - DRAM,App3 - NET,Nivel de interferencia
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Medio,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo
Alto,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo,Muito baixo,Medio,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Muito baixo
Muito alto,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Alto,Muito baixo,Baixo,Muito baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Muito alto,Muito baixo,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Baixo,Muito alto,Baixo,Baixo
Alto,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Medio,Baixo
Muito alto,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Baixo
Alto,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Baixo
Alto,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Medio,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Baixo,Muito alto,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Baixo,Baixo
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Alto,Muito baixo,Baixo,Baixo
Alto,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Baixo,Alto,Muito baixo,Baixo,Baixo
Muito alto,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Alto,Muito baixo,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo
Alto,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo
Muito alto,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Alto,Muito baixo,Baixo,Baixo
Muito alto,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Alto,Muito baixo,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Baixo
Muito alto,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Baixo
Muito alto,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Baixo
Alto,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Alto,Muito baixo,Baixo,Baixo
Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Medio,Baixo,Muito alto,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Baixo
Baixo,Muito alto,Medio,Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Baixo,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Medio,Baixo
Alto,Muito baixo,Medio,Muito baixo,Muito baixo,Muito baixo,Alto,Muito baixo,Medio,Baixo
Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Baixo,Muito alto,Baixo,Baixo
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Muito baixo,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Baixo
Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Muito alto,Muito baixo,Baixo,Baixo
Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Baixo
Baixo,Muito alto,Medio,Muito alto,Muito baixo,Baixo,Baixo,Muito alto,Baixo,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Medio,Muito alto,Muito baixo,Baixo,Baixo
Alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Baixo
Alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Baixo,Muito alto,Baixo,Baixo
Muito alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Baixo,Muito alto,Baixo,Baixo
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Baixo,Muito alto,Baixo,Baixo
Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Alto,Muito baixo,Baixo,Baixo
Muito alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Baixo
Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Baixo
Baixo,Muito alto,Medio,Baixo,Muito alto,Baixo,Alto,Muito baixo,Baixo,Baixo
Alto,Muito baixo,Medio,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo
Alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Baixo
Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Baixo
Muito alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Baixo
Alto,Muito baixo,Medio,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Baixo,Baixo
Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Alto,Muito baixo,Baixo,Baixo
Alto,Muito baixo,Medio,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Medio,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Alto,Muito baixo,Baixo,Baixo
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Medio,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Baixo,Alto,Muito baixo,Baixo,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Medio,Baixo
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Baixo,Muito alto,Medio,Baixo
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Medio,Alto,Muito baixo,Baixo,Baixo
Muito baixo,Muito baixo,Muito baixo,Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Baixo
Muito alto,Muito baixo,Baixo,Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Medio
Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Baixo,Baixo,Muito alto,Baixo,Medio
Alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Muito alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Medio
Baixo,Muito alto,Medio,Muito alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Medio
Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Baixo,Baixo,Muito alto,Baixo,Medio
Muito alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Baixo,Medio
Alto,Muito baixo,Medio,Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Medio,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Baixo,Muito alto,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Baixo,Baixo,Muito alto,Baixo,Alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Baixo,Medio
Muito alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Muito alto,Muito baixo,Baixo,Medio
Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Medio,Alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Medio
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Baixo,Alto,Muito baixo,Baixo,Medio
Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Medio
Alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Alto,Muito baixo,Medio,Medio
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Medio
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Muito alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Medio
Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Medio
Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Baixo,Muito alto,Baixo,Medio
Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Baixo,Muito alto,Medio,Alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Alto,Muito baixo,Baixo,Medio
Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Medio
Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Medio
Alto,Muito baixo,Medio,Baixo,Muito alto,Baixo,Alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Baixo,Muito alto,Muito baixo,Alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Alto,Muito baixo,Baixo,Medio
Baixo,Muito alto,Medio,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Medio
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Medio,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Medio,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Muito baixo,Alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Baixo,Muito alto,Muito baixo,Alto,Muito baixo,Medio,Medio
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Baixo,Muito alto,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Baixo,Muito alto,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Muito baixo,Alto,Muito baixo,Medio,Medio
Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Medio
Alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Alto,Muito baixo,Medio,Medio
Baixo,Muito alto,Muito baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Medio
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Alto,Muito baixo,Baixo,Alto
Baixo,Muito alto,Medio,Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Alto
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Baixo,Alto
Muito alto,Muito baixo,Muito baixo,Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Alto
Baixo,Muito alto,Muito baixo,Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Alto
Muito alto,Muito baixo,Medio,Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Alto
Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Alto
Baixo,Muito alto,Baixo,Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Alto
Muito alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Alto
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Baixo,Muito alto,Muito baixo,Alto
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Alto
Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Alto
Alto,Muito baixo,Medio,Alto,Muito baixo,Medio,Alto,Muito baixo,Baixo,Alto
Alto,Muito baixo,Medio,Alto,Muito baixo,Medio,Alto,Muito baixo,Medio,Alto
Alto,Muito baixo,Medio,Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Alto
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Alto
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Medio,Alto
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Muito alto
Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Muito alto,Muito baixo,Medio,Muito alto
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto
Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Alto,Muito baixo,Baixo,Muito alto
Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto,Muito baixo,Baixo,Muito alto
Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Muito alto,Muito baixo,Muito baixo,Muito alto
